email1,email2,topicid
Bruno_Li@msn.com,Sarena_Carey@hotmail.com,6
Bruno_Li@msn.com,Sarena_Li@gmail.com,6
Bruno_Li@msn.com,Tom_Carey@msn.com,6
Albert_Li@gmail.com,Bruno_Lomet@gmail.com,2
Alex_Carey@gmail.com,Bruno_Lomet@gmail.com,2
Bruno_Keit@gmail.com,Bruno_Lomet@gmail.com,2
Bruno_Lomet@gmail.com,Bruno_Smith@msn.com,2
Bruno_Lomet@gmail.com,Celina_Parker@gmail.com,2
Bruno_Lomet@gmail.com,Christy_Li@msn.com,2
Bruno_Lomet@gmail.com,Elena_Chrysler@msn.com,2
Bruno_Lomet@gmail.com,Elena_DSouza@gmail.com,2
Bruno_Lomet@gmail.com,Emma_DSouza@msn.com,2
Bruno_Lomet@gmail.com,Emma_Goldstein@yahoo.com,2
Bruno_Lomet@gmail.com,Emma_Smith@hotmail.com,2
Bruno_Lomet@gmail.com,Jeremy_Carey@msn.com,2
Bruno_Lomet@gmail.com,Kitty_Toddbridge@msn.com,2
Bruno_Lomet@gmail.com,Monica_Toddbridge@gmail.com,2
Bruno_Lomet@gmail.com,Nadir_Helibron@gmail.com,2
Bruno_Lomet@gmail.com,Nadir_Li@gmail.com,2
Bruno_Lomet@gmail.com,Peter_Karipova@hotmail.com,2
Bruno_Lomet@gmail.com,Sam_Li@msn.com,2
Bruno_Lomet@gmail.com,Sarena_Carey@hotmail.com,2
Bruno_Lomet@gmail.com,Sarena_DSouza@msn.com,2
Bruno_Lomet@gmail.com,Sarena_Li@gmail.com,2
Bruno_Karipova@yahoo.com,Bruno_Lomet@gmail.com,4
Bruno_Lomet@gmail.com,Celina_Larson@yahoo.com,4
Bruno_Lomet@gmail.com,Christy_Lomet@yahoo.com,4
Bruno_Lomet@gmail.com,David_Parker@msn.com,4
Bruno_Lomet@gmail.com,Elena_DSouza@gmail.com,4
Bruno_Lomet@gmail.com,Emma_Smith@hotmail.com,4
Bruno_Lomet@gmail.com,Erie_DSouza@hotmail.com,4
Bruno_Lomet@gmail.com,Gabriela_Li@hotmail.com,4
Bruno_Lomet@gmail.com,George_Parker@hotmail.com,4
Bruno_Lomet@gmail.com,Gina_Larson@msn.com,4
Bruno_Lomet@gmail.com,Jeremy_Goldstein@hotmail.com,4
Bruno_Lomet@gmail.com,Jeremy_Parker@msn.com,4
Bruno_Lomet@gmail.com,John_Parker@yahoo.com,4
Bruno_Lomet@gmail.com,Kitty_Toddbridge@msn.com,4
Bruno_Lomet@gmail.com,Mandy_Smith@gmail.com,4
Bruno_Lomet@gmail.com,Monica_DSouza@msn.com,4
Bruno_Lomet@gmail.com,Monica_Keit@yahoo.com,4
Bruno_Lomet@gmail.com,Nadir_Goldstein@yahoo.com,4
Bruno_Lomet@gmail.com,Nadir_Li@gmail.com,4
Bruno_Lomet@gmail.com,Nadir_Toddbridge@hotmail.com,4
Bruno_Lomet@gmail.com,Peter_Karipova@hotmail.com,4
Bruno_Lomet@gmail.com,Peter_Keit@msn.com,4
Bruno_Lomet@gmail.com,Sam_DSouza@msn.com,4
Betty_Wood@yahoo.com,Bruno_Lomet@gmail.com,9
Bruno_Lomet@gmail.com,Bruno_Parker@hotmail.com,9
Bruno_Lomet@gmail.com,Celina_Larson@yahoo.com,9
Bruno_Lomet@gmail.com,Celina_Toddbridge@gmail.com,9
Bruno_Lomet@gmail.com,Charles_DSouza@gmail.com,9
Bruno_Lomet@gmail.com,Charles_Karipova@msn.com,9
Bruno_Lomet@gmail.com,Charles_Peterson@msn.com,9
Bruno_Lomet@gmail.com,Christy_Lomet@yahoo.com,9
Bruno_Lomet@gmail.com,Emma_Goldstein@yahoo.com,9
Bruno_Lomet@gmail.com,Erie_Karipova@msn.com,9
Bruno_Lomet@gmail.com,Gabriela_Li@hotmail.com,9
Bruno_Lomet@gmail.com,George_Goldstein@gmail.com,9
Bruno_Lomet@gmail.com,Gina_Carey@gmail.com,9
Bruno_Lomet@gmail.com,Jeremy_Carey@msn.com,9
Bruno_Lomet@gmail.com,Jeremy_Goldstein@hotmail.com,9
Bruno_Lomet@gmail.com,Kitty_Helibron@hotmail.com,9
Bruno_Lomet@gmail.com,Mary_Smith@gmail.com,9
Bruno_Lomet@gmail.com,Nadir_Toddbridge@hotmail.com,9
Bruno_Lomet@gmail.com,Sam_Li@msn.com,9
Bruno_Lomet@gmail.com,Sarena_Carey@hotmail.com,9
Albert_Larson@hotmail.com,Bruno_Parker@hotmail.com,1
Albert_Li@gmail.com,Bruno_Parker@hotmail.com,1
Alex_Larson@gmail.com,Bruno_Parker@hotmail.com,1
Alex_Peterson@gmail.com,Bruno_Parker@hotmail.com,1
Bruno_Karipova@yahoo.com,Bruno_Parker@hotmail.com,1
Bruno_Parker@hotmail.com,Charles_Karipova@msn.com,1
Bruno_Parker@hotmail.com,Charles_Parker@msn.com,1
Bruno_Parker@hotmail.com,Charles_Peterson@msn.com,1
Bruno_Parker@hotmail.com,David_Parker@msn.com,1
Bruno_Parker@hotmail.com,Denny_Goldstein@msn.com,1
Bruno_Parker@hotmail.com,Elena_DSouza@gmail.com,1
Bruno_Parker@hotmail.com,Emma_Goldstein@yahoo.com,1
Bruno_Parker@hotmail.com,Emma_Parker@hotmail.com,1
Bruno_Parker@hotmail.com,Gabriela_Li@hotmail.com,1
Bruno_Parker@hotmail.com,George_Parker@hotmail.com,1
Bruno_Parker@hotmail.com,Jeremy_Carey@msn.com,1
Bruno_Parker@hotmail.com,Jeremy_Goldstein@hotmail.com,1
Bruno_Parker@hotmail.com,Jeremy_Parker@msn.com,1
Bruno_Parker@hotmail.com,John_Parker@yahoo.com,1
Bruno_Parker@hotmail.com,Mandy_Wood@msn.com,1
Bruno_Parker@hotmail.com,Monica_DSouza@msn.com,1
Bruno_Parker@hotmail.com,Monica_Keit@yahoo.com,1
Bruno_Parker@hotmail.com,Monica_Lomet@hotmail.com,1
Bruno_Parker@hotmail.com,Nadir_Karipova@msn.com,1
Bruno_Parker@hotmail.com,Nadir_Li@gmail.com,1
Bruno_Parker@hotmail.com,Roger_Larson@yahoo.com,1
Bruno_Parker@hotmail.com,Sam_Goldstein@yahoo.com,1
Bruno_Parker@hotmail.com,Sam_Larson@yahoo.com,1
Bruno_Parker@hotmail.com,Sam_Peterson@hotmail.com,1
Bruno_Parker@hotmail.com,Tina_Keit@msn.com,1
Bruno_Parker@hotmail.com,Tom_Wood@msn.com,1
Albert_Carey@msn.com,Bruno_Parker@hotmail.com,9
Alex_Larson@gmail.com,Bruno_Parker@hotmail.com,9
Bruno_Parker@hotmail.com,Celina_Larson@yahoo.com,9
Bruno_Parker@hotmail.com,Celina_Toddbridge@gmail.com,9
Bruno_Parker@hotmail.com,Charles_DSouza@gmail.com,9
Bruno_Parker@hotmail.com,Charles_Karipova@msn.com,9
Bruno_Parker@hotmail.com,Charles_Parker@msn.com,9
Bruno_Parker@hotmail.com,Charles_Peterson@msn.com,9
Bruno_Parker@hotmail.com,Christy_Lomet@yahoo.com,9
Bruno_Parker@hotmail.com,Denny_Goldstein@msn.com,9
Bruno_Parker@hotmail.com,Emma_Goldstein@yahoo.com,9
Bruno_Parker@hotmail.com,Erie_Karipova@msn.com,9
Bruno_Parker@hotmail.com,Gabriela_Li@hotmail.com,9
